CO2_inlet,gas_flow_kg_s,solvent_flow_kg_s,MEA_mass_fraction,absorber_temperature_K,pressure_Pa,column_height_m,column_area_m2,mass_transfer_coefficient,regeneration_temperature_K,feed_temperature_K,initial_loading,capture_percentage,CO2_absorbed_mol_s,CO2_desorbed_mol_s,rich_loading,lean_loading,reboiler_duty_kW,specific_energy_GJ_per_tonne_CO2
0.12407269373236834,142.4126556809398,162.96106201454086,0.3654712689286404,317.8319480049712,106159.28296687543,16.230659784675677,14.91257623719505,0.019718471095319493,395.25971913982823,305.6592500771421,0.21342224321531528,100.0,17.66952181191447,17.668473267897596,0.23154324883231564,0.21342224321531528,71474.02950690237,91.91743037135912
0.09254829331489961,81.77119745427079,168.12939890050023,0.27897067123663977,316.31167561589007,188476.94167077658,20.480741482211627,14.141442219407793,0.015594147404034649,385.450700958472,314.9828699522023,0.2464682093811896,100.0,7.567784766708425,7.5689174005033,0.2563253718948727,0.2464682093811896,56936.985308999676,170.9264741251694
0.06372317230759361,112.1724995961739,121.9798627403622,0.24764099505630835,305.2963846998152,180233.8457760933,25.252004068341215,14.02311104921113,0.019234500741543165,387.2252873063159,321.1295502108786,0.2167134269536683,33.18059458265496,2.3717447598102184,2.3727903147217533,0.22151152412287956,0.2167134269536683,38311.337409468375,366.87370319897354
0.16604267852529886,124.89932228791602,149.00081589343614,0.2742309836729483,314.83231167476856,107965.14759378473,20.08414770516137,8.357587913112038,0.009254372741208331,398.0009123758538,312.0237320482581,0.21702100874972174,100.0,20.738618018680135,20.738794923905886,0.2480236509185602,0.21702100874972174,63527.02059871334,69.60230173048481
0.09494634637397754,82.78051746262365,137.29262577873814,0.3340842185896317,307.2926234165276,152230.3077542259,21.11156528685964,12.314731619364576,0.005639702504851467,399.27113956640665,312.1886587983067,0.192676971828857,100.0,7.859707684023362,7.8594503903098145,0.2031436618752131,0.192676971828857,57490.95324870225,166.2095463464701
0.11100189635742769,102.90435026173984,169.00296960287483,0.20878261715039514,313.1563950343508,104454.31213585426,13.092286407680414,13.174167064949913,0.013998455303526731,398.9657840757051,310.503637749174,0.23754411422212263,0.0,0.0,0.004626735750684392,0.23755212374012122,0.23754411422212263,70355.38399913207,345518.47410092596
0.16526566789707772,128.86479804351515,121.6962723905988,0.2408547343665315,311.979730856147,137342.6106434894,27.125585263347293,9.732139004991353,0.016062400491516405,384.6988964738585,319.7953315245945,0.20120662928710947,88.43750278148669,18.834470334666968,18.832387855634252,0.24045243823328505,0.20120662928710947,40113.05435731543,48.3981736591318
0.05375342157671181,134.2111329164666,107.83021798440728,0.23235850053711807,307.01394383566924,185841.24119600095,18.318829973503444,13.18172256486481,0.013661106201128419,390.7271157581707,309.57985829180626,0.2356212945606515,0.0,0.0,0.0033094454462481993,0.23562936275844934,0.2356212945606515,41177.582973734396,282718.51822072704
0.06171796743316081,83.23402590445112,85.28789531575936,0.2592875770639745,317.84153919364167,155839.31474899605,14.140344385987369,5.010574430799901,0.010265011273530873,389.6873149342118,320.34300431582693,0.24452381668749068,0.0,0.0,0.0028225993196400643,0.244531613201874,0.24452381668749068,27832.113200272728,224050.32645929712
0.05619314106398488,139.00968153286428,88.09189484222594,0.280849172942339,307.464309373371,109541.04406523664,19.15628832348241,7.242347644194133,0.01974526919098815,389.1647396041367,315.1627836680736,0.21385145562390184,0.0,0.0,0.0035369616292840705,0.2138601881844602,0.21385145562390184,30678.070577334336,197081.71156949937
0.10579049581543751,85.53629284393267,123.38285560157024,0.2718051653386324,311.6910385840952,156828.57166583947,23.7004933708859,6.068951578859957,0.0071673226826369524,384.0689909724987,313.3079144258326,0.16760809196751547,100.0,9.048926830174096,9.044377834503075,0.1840816167064301,0.16760809196751547,42499.31855392176,106.77065352363387
0.13972433340430887,89.67724441225606,90.72490363647705,0.25646163610813655,308.59531776801305,132205.6513764945,10.478702352419127,12.630050949149595,0.017501344210848736,392.30046688481866,316.04990663742797,0.2416605961972706,60.40462747558486,7.568756118014259,7.570806201321874,0.2615358902947646,0.2416605961972706,33737.801293551376,101.25658548457834
0.19978159967872078,85.01152768634752,80.47200042341173,0.28598170606244117,306.3915079596532,120354.96395502785,15.639877699299188,11.29437853175203,0.01584048998513137,394.01829096931,314.455889125854,0.19493594593091562,100.0,16.983738992310368,16.983554101257425,0.24001407550252532,0.19493594593091562,32784.189590388734,43.86160353583127
0.14440892150250578,91.25238557287383,160.63605637919443,0.3398345496112326,303.43147801840416,132152.88853546884,29.602174718452694,14.12368526685939,0.0063785479275923415,384.2711959443245,303.74691989165115,0.18773628270438672,100.0,13.177658585109528,13.183561563173935,0.20248799884127666,0.18773628270438672,62931.68566049779,108.46390710444906
0.18001846308268393,128.27451946136847,104.8258199842812,0.34186752071798854,305.3790975136153,191115.82857605873,19.262850216578556,13.2266045921558,0.017975890489079563,402.30372412760437,315.59505167229435,0.17810633879136054,100.0,23.09178184610538,23.087621110465175,0.21745893909659153,0.17810633879136054,46381.85346981134,45.64755749886816
0.18069717343492714,105.35600131133481,100.95955714213237,0.22870048520493333,319.7572124196298,115653.71389883033,15.17939150875673,9.874813126104616,0.006492358437378952,386.1345198090829,312.70190335868375,0.2012318715974694,50.88176738903933,9.686632566373937,9.684669749058704,0.22685255155386316,0.2012318715974694,36401.84801910333,85.40577694312148
0.19282768298376185,136.89999903891604,114.99188405560966,0.3100757483404448,310.074829280103,138069.65119293943,23.479599455111185,6.713774274722754,0.010762556012295445,401.1351444017814,315.4080996821904,0.22185012741018226,100.0,26.398109615153402,26.40023410690597,0.26707664477952275,0.22185012741018226,50516.59411996162,43.47853635076741
0.11863023080014784,111.07920022359613,171.34662961754216,0.38543984860699826,317.1211083781854,111661.62533880246,25.119689998473554,7.241470737728642,0.005458502720459734,401.69231525612247,310.714993996981,0.24918065102904038,100.0,13.177351159621043,13.175465994316543,0.2613664543603932,0.24918065102904038,75417.73899647393,130.06371520099276
0.12338924401493785,127.28897582916976,151.09757599462733,0.20840880620311217,316.82258606706046,124393.51548235507,11.382483988389914,6.113477975716622,0.018494599081184407,394.94431603347687,316.57845605771627,0.19365253775460595,23.355879321838614,3.668295543124489,3.66777100775597,0.20076711352269505,0.19365253775460595,56295.12213103289,348.7523830315905
0.12675743631734532,142.8381456524172,161.14599121146696,0.2268960252102823,320.81767559946684,113369.22204196212,25.955080282823957,8.812919602793237,0.008083551469691258,395.62501218221905,315.49313022916147,0.17654508572326358,67.94614809248587,12.302191745695726,12.307762983406647,0.19710650498713206,0.17654508572326358,62690.46436242966,115.73667303149956
